,artist,track,album,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,stream,ln_stream
1174,Mandy Moore,4,4,0.5365,0.6385,5.0,-7.39675,0.046674999999999994,0.271425,2.20275e-05,0.2583,0.49950000000000006,106.169,3.8841083333333333,84566874.25,18.253053190569258
1175,Maneva,9,7,0.7489,0.44099999999999995,4.5,-9.874600000000001,0.11374999999999999,0.6239000000000001,0.00502121,0.24380000000000002,0.6448,125.6788,3.4422966666666666,38836601.8,17.47487370528372
1176,Mano,9,9,0.7263333333333334,0.6775555555555557,5.333333333333333,-8.590333333333332,0.1527777777777778,0.4259777777777778,0.006963755555555556,0.21993333333333334,0.7245555555555555,118.49411111111112,4.338137037037038,5152851.888888889,15.455060884201549
1177,Manu Chao,10,5,0.6317,0.6594,7.6,-7.7177999999999995,0.10578999999999998,0.56609,0.16184504,0.29112,0.8311,142.90480000000002,3.0516883333333333,75662092.1,18.141787828121785
1178,Manuel Carrasco,10,6,0.6001,0.6484000000000002,6.2,-6.101400000000001,0.09098000000000002,0.2968799999999999,0.0,0.14493,0.5465,119.9442,3.9411049999999994,32879167.9,17.308349820654406
1179,Manuel Turizo,10,9,0.7619,0.6847000000000001,5.2,-4.8957999999999995,0.10011999999999999,0.27,4.0619e-05,0.21024999999999996,0.6965000000000001,120.70039999999999,3.377118333333334,337936301.5,19.63836797858643
1180,Maná,9,7,0.6937777777777777,0.7077777777777778,6.555555555555555,-6.071777777777778,0.030733333333333335,0.22184111111111113,0.0006793822222222221,0.12095555555555555,0.6352222222222222,119.82566666666665,4.636709259259259,186255600.0,19.04263048188603
1181,Marc Anthony,8,5,0.5998749999999999,0.7363749999999999,4.0,-4.6423749999999995,0.04425,0.40774999999999995,9.15875e-06,0.1563,0.71225,93.424375,4.526624999999999,189417363.5,19.05946341086059
1182,Marca MP,10,9,0.6397,0.42779999999999996,4.3,-7.5287999999999995,0.046490000000000004,0.5821999999999999,5.9819e-05,0.19241999999999998,0.7589999999999999,133.5493,3.2261516666666665,92327434.6,18.340851888244202
1183,Marcela Gandara,10,6,0.5799,0.48129999999999995,3.7,-7.091199999999999,0.028610000000000003,0.42089999999999994,2.15e-06,0.24439000000000002,0.21128999999999998,127.8356,4.246935,36130093.9,17.402636702068687
1184,Marcianeke,9,9,0.8524444444444444,0.7598888888888888,3.5555555555555554,-5.666222222222221,0.1720666666666667,0.3164444444444445,0.00020254444444444447,0.3452222222222222,0.7584444444444445,105.79811111111111,3.524875925925926,33767541.88888889,17.335010599925322
1185,Marco Antonio Solís,8,8,0.49912499999999993,0.5115000000000001,2.125,-6.9815,0.0316625,0.29517499999999997,0.0029027625,0.169125,0.43062500000000004,120.388375,4.040722916666667,131430750.5,18.693990658705907
1186,Marcos Witt,7,2,0.4452857142857143,0.5830000000000001,5.142857142857143,-7.594285714285713,0.0346,0.4710142857142857,0.013383325714285714,0.541,0.28771428571428576,128.5517142857143,3.499592857142857,19904968.14285714,16.80647991395595
1187,Maren Morris,10,9,0.6073,0.6114999999999999,6.7,-5.7542,0.04178,0.28042,3.36e-07,0.11888000000000001,0.4701000000000001,103.2105,3.246908333333333,263506572.7,19.389588869467616
1188,Mari Fernandez,10,7,0.6092,0.8838000000000001,5.6,-2.7718999999999996,0.05534,0.36490000000000006,9.93e-07,0.31105,0.7430000000000001,140.5103,2.9697016666666665,59093311.6,17.894628305075233
1189,Maria Becerra,10,9,0.7271,0.6815,6.1,-4.430499999999999,0.09733,0.16967,5.2187999999999996e-05,0.20500999999999997,0.7697,127.0087,3.3852783333333334,188501482.4,19.0546164290124
1190,Mariah Carey,10,6,0.5888000000000002,0.5765,5.1,-7.369400000000001,0.06604,0.23016,8.64e-07,0.24436,0.4514,118.71379999999999,4.003688333333333,362878523.3,19.709578689665996
1191,Marilyn Manson,8,5,0.46875,0.81625,6.375,-6.224500000000001,0.06835,0.00090358875,0.15310752500000002,0.34897500000000004,0.342475,136.04399999999998,3.626139583333333,106446941.75,18.483157219440617
1192,Mario,10,7,0.6476,0.5647000000000001,6.0,-7.132600000000001,0.09752000000000001,0.18444100000000002,5.529999999999999e-07,0.17281,0.5284,110.59759999999999,3.8176116666666666,107326107.7,18.49138249300929
1193,Marisa Monte,10,7,0.5047999999999999,0.4450000000000001,4.5,-11.2278,0.046220000000000004,0.6560000000000001,0.00012262900000000002,0.18708999999999998,0.492,132.37740000000002,3.18972,29448203.5,17.1981434645034
1194,Marisela,10,3,0.6352,0.299,3.6,-15.913499999999999,0.0346,0.6415,0.00014746899999999998,0.14859,0.5122000000000001,112.16310000000001,3.479156666666667,39164212.6,17.48327394389607
1195,Mark Morrison,9,8,0.6854444444444445,0.7393333333333333,4.888888888888889,-7.172666666666667,0.1758888888888889,0.11414555555555556,0.00015517000000000002,0.18277777777777776,0.6669999999999999,101.1418888888889,3.4940611111111113,44527925.333333336,17.611627085898878
1196,Mark Ronson,9,7,0.6165555555555555,0.6657777777777778,4.888888888888889,-6.333777777777779,0.051133333333333336,0.13262888888888888,0.0004469111111111111,0.2204111111111111,0.4876666666666667,112.88533333333334,3.7535185185185185,406436744.7777778,19.822938865440978
1197,Maroon 5,10,5,0.6799,0.7105,5.2,-5.470000000000001,0.04209,0.1308085,0.0,0.19294,0.6436999999999999,114.81980000000003,3.6516900000000008,1072250761.6,20.793025791643128
1198,Marracash,10,7,0.7130000000000001,0.6809000000000001,5.5,-6.7107,0.13957999999999998,0.22162,7.2092e-05,0.17529,0.31494999999999995,103.56289999999998,3.506048333333333,40441950.1,17.515378173011268
1199,Marshmello,10,9,0.6791,0.7371000000000001,4.9,-4.6264,0.05624,0.127262,0.001270937,0.17171000000000003,0.49380000000000007,111.4001,2.922095,810685591.5,20.513390856887696
1200,Marta Sánchez,9,8,0.6601111111111111,0.7424444444444444,5.666666666666667,-6.068000000000001,0.05944444444444444,0.17825666666666667,0.0005972788888888888,0.20667777777777777,0.6701111111111112,118.97733333333333,4.168931481481482,62733989.222222224,17.954413951582303
1201,Martin Garrix,10,10,0.5769,0.6118,5.3,-6.9587,0.05572999999999999,0.27204,0.03241081,0.19231000000000004,0.2499,131.19819999999999,3.1871416666666668,501579063.7,20.0332718073768
1202,Martin Solveig,7,7,0.7351428571428571,0.7424285714285714,5.142857142857143,-5.027571428571428,0.06231428571428571,0.1291342857142857,0.010522285714285715,0.09407142857142857,0.6839999999999999,123.28728571428573,3.1875142857142857,137853765.2857143,18.741704009429668
1203,Marvin Gaye,8,7,0.566875,0.555125,4.25,-10.730999999999998,0.0505125,0.24781250000000002,0.09351525,0.135325,0.6401249999999999,131.688875,3.445,278980095.0,19.446650993154506
1204,Mary J. Blige,9,7,0.7186666666666667,0.6695555555555556,4.777777777777778,-5.788222222222222,0.10117777777777777,0.10223333333333334,0.0001358111111111111,0.16685555555555556,0.6724444444444444,126.74677777777778,4.521925925925926,92344145.44444445,18.341032867304282
1205,María José,10,7,0.5261,0.8017,5.0,-4.2863,0.04586,0.068733,1.4634e-05,0.38215000000000005,0.4365,133.8784,3.8339616666666663,54376658.3,17.81144554437935
1206,Marília Mendonça,10,8,0.6666,0.7265999999999999,5.4,-4.6477,0.09025999999999999,0.4596,3.05e-07,0.4025,0.6419999999999999,127.06580000000004,3.053278333333334,159233178.9,18.885880219836054
1207,Mase,7,2,0.7351428571428571,0.7114285714285715,5.714285714285714,-5.923,0.27785714285714286,0.06204285714285714,0.00018885714285714287,0.28180000000000005,0.6355714285714286,123.63014285714287,3.884380952380952,36708011.71428572,17.41850559204177
1208,Masego,10,9,0.7224,0.5787,4.1,-6.5269,0.15802,0.40229499999999996,0.000739597,0.11181,0.4868,102.34719999999999,3.85335,73823706.1,18.117190458857532
1209,Massive Attack,6,4,0.7193333333333335,0.6231666666666668,7.833333333333333,-10.557833333333333,0.07541666666666666,0.10614166666666665,0.3450333333333333,0.2057,0.5116666666666667,107.15516666666667,5.060633333333333,80563606.83333333,18.20455757738492
1210,Matchbox Twenty,8,4,0.46175,0.74775,6.375,-6.1628750000000005,0.036712499999999995,0.06316250000000001,1.6625e-07,0.27964999999999995,0.521125,110.8765,3.9424187500000003,101174824.875,18.432360517812917
1211,Matheus & Kauan,10,7,0.5151,0.8413,2.7,-4.601100000000001,0.12893,0.37401999999999996,0.0,0.4466900000000001,0.5652999999999999,126.78839999999998,2.898228333333333,110857922.7,18.523759963732385
1212,Matheus Fernandes,10,8,0.7163999999999999,0.841,4.3,-3.7051000000000003,0.05641,0.38849999999999996,0.00017235999999999998,0.33733,0.8561,139.2421,2.8697633333333337,62227806.3,17.946312504437632
1213,Matisse,10,6,0.6229,0.6323,6.6,-5.3619,0.08535000000000001,0.31725,3.91e-07,0.14200999999999997,0.5926,122.6315,3.092601666666667,69968984.3,18.06356262039548
1214,Matuê,10,8,0.6773,0.6623,6.6,-5.323600000000001,0.15560000000000002,0.16304999999999997,0.0,0.14650000000000002,0.42110000000000003,131.3715,3.389958333333334,106483459.0,18.48350021649721
1215,Mau y Ricky,10,8,0.6907,0.7054,7.7,-4.878699999999999,0.1365,0.18844999999999998,5.960000000000001e-07,0.14822,0.7142,143.0951,3.4541500000000007,212377040.5,19.17387374591492
1216,Max Richter,3,2,0.47500000000000003,0.20833333333333334,6.666666666666667,-19.804000000000002,0.05253333333333333,0.8290000000000001,0.9033333333333333,0.18899999999999997,0.13403333333333334,118.83966666666667,1.8337055555555555,78438767.66666667,18.177828848647167
1217,Mayday,10,9,0.4641,0.6557,4.9,-5.688599999999999,0.0355,0.16452000000000003,1.7390000000000002e-06,0.19995000000000002,0.47300000000000003,139.978,4.390538333333334,20582113.6,16.839932984748813
1218,Mazzy Star,9,3,0.4632222222222222,0.28755555555555556,5.666666666666667,-13.918666666666669,0.03006666666666667,0.4733888888888889,0.1705732222222222,0.10276666666666666,0.22417777777777775,134.71244444444443,4.432987037037036,47914177.666666664,17.684922003276643
1219,Mc Davi,5,5,0.6691999999999999,0.372,7.8,-9.0204,0.13992,0.6372,3.212e-05,0.0902,0.4146000000000001,105.5912,3.8101533333333335,86058289.0,18.27053540369905
1220,Mc Don Juan,6,6,0.7876666666666668,0.7336666666666667,5.0,-4.701666666666667,0.08431666666666666,0.1821,5.175e-06,0.35296666666666665,0.6751666666666667,140.9528333333333,2.716294444444445,69414807.83333333,18.05561077207342
1221,Mc IG,6,4,0.7360000000000001,0.5376666666666666,5.333333333333333,-4.970166666666667,0.298,0.4411666666666667,1.1966666666666667e-05,0.157,0.7293333333333333,118.53916666666669,3.623688888888889,17617668.0,16.6844128201106
1222,Mc Kevin,7,7,0.7438571428571429,0.5034285714285714,5.0,-7.070285714285714,0.2291,0.495,9.914285714285713e-06,0.11298571428571427,0.5750000000000001,121.06228571428572,3.6127380952380954,31660997.14285714,17.270596107273576
1223,Mc Lipi,8,8,0.77825,0.6595,5.875,-3.3313750000000004,0.24767499999999998,0.23282499999999998,3.5875e-07,0.0974375,0.55875,119.06562499999998,3.8012229166666662,24892129.875,17.030062242197406
1224,Mc Paiva ZS,8,8,0.65525,0.52625,5.375,-7.1845,0.35312499999999997,0.4115,0.00014298375000000002,0.1365125,0.67975,131.099875,2.8567375000000004,37533788.0,17.440752098605117
1225,Mc Poze do Rodo,9,7,0.6933333333333334,0.6147777777777778,5.555555555555555,-5.231111111111111,0.26363333333333333,0.3108111111111111,0.0,0.10437777777777778,0.5614444444444444,125.89066666666668,3.2265814814814813,43577797.333333336,17.590058343140836
1226,Meat Loaf,5,2,0.4768,0.6168,4.0,-7.879599999999999,0.05166,0.4726,0.0003422,0.26894,0.43220000000000003,108.577,5.255823333333334,61029677.4,17.92687081858175
1227,Mecano,10,5,0.6102000000000001,0.6174000000000001,5.2,-7.746100000000001,0.05294000000000001,0.5099,0.010537333,0.12804999999999997,0.6265,128.85,4.129866666666667,66399513.4,18.011200286106558
1228,Meek Mill,9,6,0.6756666666666666,0.6126666666666666,5.888888888888889,-5.771666666666666,0.18846666666666667,0.21542555555555554,0.0,0.22385555555555556,0.3705555555555555,113.89511111111112,3.58387962962963,302558456.0,19.52778505974136
1229,Meet Bros.,8,8,0.632,0.7237500000000001,6.0,-5.598625,0.07453749999999999,0.24336249999999995,0.0,0.16426250000000003,0.5752499999999999,105.124875,4.33546875,24839845.0,17.027959575074497
1230,Megadeth,9,6,0.4161111111111111,0.894222222222222,3.888888888888889,-5.329,0.09746666666666666,0.00046381111111111115,0.29423003333333336,0.18196666666666664,0.4785555555555556,139.338,4.371431481481482,68740247.33333333,18.045845427478607
1231,Megan Thee Stallion,10,8,0.8605,0.6806,7.2,-5.623299999999999,0.19507000000000002,0.068093,0.000316797,0.13188,0.6473,121.1108,2.9467716666666663,332871848.9,19.62326813573738
1232,Meghan Trainor,10,4,0.7359,0.7331000000000001,4.6,-5.0056,0.09014,0.22727999999999998,7.222299999999999e-05,0.25476,0.8119000000000002,118.82950000000001,3.0245966666666666,401828040.6,19.811534795366523
1233,Melanie Martinez,10,2,0.6194,0.6906000000000001,6.8,-5.630299999999999,0.06049,0.27948,0.001980226,0.23359999999999997,0.37877,133.47819999999996,3.4717466666666668,295815131.0,19.505245259738665
1234,Melendi,10,9,0.6426000000000001,0.7504000000000002,6.3,-5.3625,0.08936999999999999,0.30372,0.0008497160000000001,0.14123000000000005,0.5546,136.2482,3.7963299999999998,92492430.2,18.342637363458255
1235,Men At Work,9,3,0.6356666666666666,0.5975555555555555,6.111111111111111,-10.57788888888889,0.043811111111111106,0.1340777777777778,0.004435622222222223,0.10862222222222223,0.7868888888888889,136.2,3.7930111111111113,104685857.22222222,18.466474587654897
1236,Men I Trust,9,8,0.7376666666666668,0.40611111111111114,7.666666666666667,-12.499222222222222,0.04765555555555556,0.7133333333333334,0.5305555555555556,0.11313333333333334,0.6574444444444444,133.432,3.480440740740741,43872686.88888889,17.596802517879365
1237,Meryl Streep,10,2,0.6109,0.6377999999999999,2.9,-6.5226,0.03402,0.26271,8.9601e-05,0.17942,0.5165999999999998,120.5433,3.6921116666666665,83822523.9,18.244212310959913
1238,Metallica,3,3,0.4406666666666667,0.98,8.333333333333334,-3.3863333333333334,0.0539,1.3686666666666667e-05,0.0073486666666666665,0.18166666666666664,0.334,121.556,4.672366666666667,117216199.66666667,18.579530647967182
1239,Method Man,8,7,0.7198749999999999,0.658875,3.875,-7.065125,0.316325,0.1539,0.0004497075,0.20565000000000003,0.6028749999999999,107.21262500000002,3.8104999999999998,50847052.125,17.744332706802002
1240,Metro Boomin,10,4,0.741,0.5894,5.7,-6.369999999999999,0.17426,0.17602199999999998,0.010119066,0.17262,0.3235,110.4088,3.2672533333333336,299015551.5,19.516006141708083
1241,Mi Banda El Mexicano,10,4,0.8413,0.7629000000000001,4.8,-7.0324,0.05887,0.11321200000000001,0.002163437,0.14135,0.9294,131.7943,3.58837,50445214.6,17.73639844595374
1242,Michael Bolton,8,6,0.5165,0.44275,4.5,-10.06475,0.03145,0.29114,8.42875e-06,0.144825,0.36775,126.63225000000001,4.3322770833333335,68152851.375,18.037263554923417
1243,Michael Bublé,10,7,0.5569,0.46869999999999995,5.9,-7.7497,0.03654,0.6767000000000001,7.763e-06,0.12697,0.5019,119.3955,3.3846716666666667,309624375.5,19.55087042881577
1244,Michael Giacchino,2,2,0.45100000000000007,0.318,4.5,-15.286000000000001,0.0322,0.6515,0.838,0.11449999999999999,0.4375,101.02950000000001,2.73955,8495393.0,15.95503457452545
1245,Michael Jackson,9,6,0.8132222222222222,0.759888888888889,4.777777777777778,-6.272222222222222,0.08505555555555556,0.12114444444444444,0.05807987666666667,0.19595555555555555,0.7284444444444443,121.55255555555556,4.340842592592592,468488738.1111111,19.9650226211705
1246,Miel San Marcos,6,3,0.4038333333333333,0.8460000000000001,0.8333333333333334,-5.177499999999999,0.06993333333333333,0.02501666666666667,3.52e-06,0.5656666666666667,0.3268333333333333,155.58833333333334,3.8275583333333336,15858764.5,16.579232870758275
1247,Migos,10,5,0.8511,0.6224000000000001,3.6,-5.7832,0.19744999999999996,0.13102299999999997,3.4849000000000005e-05,0.17963,0.3773,147.2063,4.270555,578095613.1,20.17524983354441
1248,Miguel,9,5,0.5765555555555556,0.5767777777777776,5.222222222222222,-7.441999999999999,0.10864444444444446,0.2011011111111111,0.00013384222222222222,0.1756222222222222,0.4053333333333333,109.65100000000001,3.9115055555555553,308402944.1111111,19.546917746012262
1249,Miguel Bosé,10,9,0.6283,0.6131,6.7,-8.7723,0.07326,0.23214,0.017521415000000002,0.10651999999999999,0.5586,122.14260000000002,4.29208,81433022.7,18.215291432980337
1250,Mijares,9,8,0.5171111111111111,0.6268888888888888,4.111111111111111,-8.014666666666667,0.04175555555555555,0.36763333333333337,8.987444444444445e-05,0.2029222222222222,0.3814444444444444,127.874,4.007355555555555,49392001.333333336,17.715299052719
1251,Mika Singh,9,9,0.7841111111111111,0.8525555555555555,5.888888888888889,-4.474,0.12888888888888891,0.23327777777777778,0.009789452222222222,0.16992222222222222,0.7054444444444444,119.64144444444446,3.8405000000000005,21908964.777777776,16.902406461609097
1252,Mike Perry,10,10,0.651,0.7538,5.5,-5.1686,0.057519999999999995,0.037583,6.611e-06,0.15184,0.44980000000000003,114.6034,2.635026666666666,105575716.2,18.474938942564254
1253,Mike Posner,10,8,0.7045999999999999,0.6519999999999999,6.2,-6.2875,0.06338,0.165666,0.055345385999999996,0.22088000000000002,0.5366000000000001,108.24090000000001,3.567166666666666,260843200.3,19.379430019621186
1254,Mikky Ekko,9,6,0.5516666666666666,0.5619999999999999,5.666666666666667,-8.672777777777776,0.05122222222222222,0.163347,0.0019068722222222222,0.13605555555555554,0.28515555555555555,117.27499999999999,3.723309259259259,12104841.333333334,16.30911604073707
1255,Miky Woodz,9,8,0.7723333333333333,0.6621111111111111,6.222222222222222,-5.280666666666666,0.15462222222222222,0.2919888888888889,0.00020700333333333336,0.16894444444444445,0.6068888888888889,136.42788888888887,3.818062962962963,62709527.55555555,17.954023948693273
1256,Miley Cyrus,10,7,0.6483000000000001,0.6584,4.3,-5.303699999999999,0.04392,0.08497200000000002,0.000191791,0.16177999999999998,0.4323999999999999,112.04940000000002,3.4242983333333328,590280770.5,20.196108863871405
1257,Milionário & José Rico,8,5,0.6361249999999999,0.480875,3.25,-6.866875,0.0415875,0.6007500000000001,1.525e-07,0.4582125,0.6205,116.49312499999999,3.6370354166666665,22636995.375,16.935096089373715
1258,Milky Chance,10,6,0.7876000000000001,0.6376,7.2,-8.5174,0.047450000000000006,0.368958,0.04731943,0.1376,0.6722,116.9988,3.7074749999999996,191381537.4,19.069779571515436
1259,Millonario,10,6,0.8381000000000001,0.7344,5.8,-5.662800000000002,0.18555,0.09257,4.5922000000000005e-05,0.33192999999999995,0.5733,130.23290000000003,3.4955983333333336,37463242.1,17.43887079955333
1260,Mindless Self Indulgence,10,6,0.6216999999999999,0.8235999999999999,5.5,-5.255599999999999,0.11785000000000001,0.0153126,0.01781953,0.22086,0.6625,136.7445,2.96715,33720601.2,17.333619520120486
1261,Miracle Tones,2,2,0.239,0.114,7.0,-25.648,0.0503,0.883,0.9159999999999999,0.09645000000000001,0.0649,103.81199999999998,2.0848916666666666,50250752.0,17.73253606996561
1262,Miranda Lambert,10,8,0.6073999999999999,0.7212,5.3,-5.3580000000000005,0.0444,0.165872,3.5509999999999995e-06,0.13604000000000002,0.49190000000000006,108.8797,3.5641566666666664,90567086.2,18.32160141803279
1263,Miranda!,8,5,0.7599,0.8173,6.6,-5.186200000000001,0.04893,0.08532700000000001,0.012898199999999999,0.15088,0.8832000000000001,133.5897,3.4419049999999998,53160149.3,17.78881960030801
1264,Misfits,5,3,0.4006,0.9244,4.2,-6.9990000000000006,0.08476,0.11925059999999998,0.1531808,0.11277999999999999,0.3164,126.06960000000001,2.7606433333333333,36321592.0,17.407922943335866
1265,Missy Elliott,10,8,0.7811000000000001,0.6894,3.2,-7.115799999999998,0.23814000000000002,0.164,0.022006756,0.20712999999999998,0.5506,109.65299999999999,3.7246066666666673,104386361.5,18.46360958790588
1266,Mithoon,7,6,0.49557142857142855,0.4514285714285714,6.857142857142857,-9.023142857142858,0.036642857142857144,0.6595714285714287,0.00012723142857142856,0.1076142857142857,0.2877142857142857,119.25257142857143,4.82872619047619,51449191.85714286,17.75610531277681
1267,Mitski,10,5,0.4426,0.5760999999999998,4.4,-7.2336,0.033479999999999996,0.1584315,0.054347639999999996,0.17237000000000002,0.37255000000000005,111.99069999999999,2.8330233333333337,173383721.3,18.971017738434327
1268,Mobb Deep,10,5,0.7757,0.7043999999999999,6.4,-6.1419,0.30591,0.17993049999999997,0.086640126,0.14799,0.46509999999999996,100.6634,4.307521666666668,81039489.4,18.210447117292553
1269,Moby,9,4,0.5908888888888888,0.6987777777777777,5.888888888888889,-7.657777777777778,0.04091111111111112,0.061019800000000006,0.22671566666666665,0.1557222222222222,0.4786999999999999,103.2178888888889,3.7038981481481477,77594014.1111111,18.167000844434764
1270,Modern Talking,10,7,0.7444,0.8114000000000001,3.6,-7.704000000000001,0.04314,0.19920500000000002,0.019349199999999997,0.19253,0.8530999999999999,115.6561,3.786201666666666,57877544.1,17.87384002793584
1271,Modest Mouse,10,6,0.5726,0.7088,4.9,-6.0433,0.03492000000000001,0.127739,0.031044574999999998,0.21767999999999996,0.6914,115.19729999999997,4.097910000000001,68919653.0,18.048451934788346
1272,Mohammed Rafi,8,6,0.5185,0.50675,5.75,-9.155125,0.0467875,0.6716249999999999,0.022251765000000003,0.1931125,0.647625,101.79425,4.3113479166666675,12587975.625,16.34825260079659
1273,Mohit Chauhan,6,5,0.576,0.5348333333333333,6.833333333333333,-8.293,0.03056666666666667,0.47383333333333333,3.0111666666666665e-05,0.21228333333333335,0.45399999999999996,112.30433333333333,4.627044444444444,48533561.333333336,17.697766102849915
1274,Moira Dela Torre,10,9,0.5109000000000001,0.3258,4.8,-9.4393,0.04079,0.7545,0.00022071,0.13987,0.3744,135.7021,4.1098316666666665,47723278.5,17.680929855684013
1275,Molotov,10,6,0.717,0.8157,3.3,-5.5356000000000005,0.06149000000000001,0.113713,0.00136982,0.23072999999999996,0.6989000000000001,111.253,3.7211799999999995,58876193.9,17.89094738865151
1276,Mon Laferte,9,5,0.4357777777777778,0.5491111111111111,7.111111111111111,-6.296333333333333,0.032322222222222224,0.2952933333333334,0.02919505,0.17544444444444443,0.3977777777777778,133.703,3.999211111111111,129810546.33333333,18.68158660957562
1277,Money Man,10,7,0.8413,0.562,4.8,-8.043,0.18141999999999997,0.071199,0.012651995,0.11157999999999998,0.4889,117.89439999999999,2.326625,57315897.4,17.86408858474096
1278,Moneybagg Yo,10,8,0.8127000000000001,0.585,3.8,-7.4214,0.3456,0.13488,5.0099999999999995e-06,0.16279000000000002,0.43859999999999993,129.3046,2.8200883333333335,71627040.3,18.086983218457338
1279,Montell Fish,5,3,0.4042,0.23220000000000005,6.0,-15.726799999999997,0.05197999999999999,0.8565999999999999,0.018660734000000002,0.30382000000000003,0.18560000000000001,114.428,2.5993533333333336,43375144.4,17.585397125332385
1280,Mora,10,6,0.7398999999999999,0.7017,4.8,-5.219499999999999,0.10912,0.29690000000000005,1.325e-06,0.11873,0.5939,119.7683,3.4731233333333336,206479814.2,19.145713213529206
1281,Morad,10,9,0.7704,0.6929000000000001,4.3,-5.9981,0.14243999999999998,0.3897,0.023885168000000002,0.10220000000000003,0.6204000000000001,137.4035,3.8069933333333337,46521272.7,17.65542024336605
1282,Morat,10,4,0.6311,0.7576,4.0,-5.1756,0.06381,0.16403099999999998,0.0,0.20607999999999999,0.6765000000000001,115.12049999999999,3.248175,170636026.3,18.955043344819185
1283,Morgan Wallen,10,5,0.5677999999999999,0.7079,6.8,-5.6858,0.03147,0.36612000000000006,0.000109333,0.17912,0.5343,124.463,3.5148383333333335,245639860.7,19.31937704033526
1284,Mos Def,8,3,0.6881250000000001,0.664625,4.25,-7.2155,0.20941250000000003,0.15512875,0.010907499999999999,0.24003750000000001,0.5836250000000001,96.294375,4.346166666666667,44726534.75,17.616077502030222
1285,Mother Mother,10,4,0.589,0.7192,6.8,-4.5561,0.07685000000000002,0.18087699999999998,0.003210897,0.19841999999999999,0.3499,120.14859999999999,3.570621666666667,150306766.4,18.82818887300461
1286,Motionless In White,10,4,0.4593999999999999,0.9369999999999999,4.5,-3.2091000000000003,0.11960000000000001,0.00016603100000000002,4.2491000000000004e-05,0.32082,0.4223,127.37690000000002,3.7273149999999995,36230511.4,17.40541217814564
1287,Motörhead,10,10,0.37499999999999994,0.9134000000000002,5.0,-5.712899999999999,0.08723,0.064510164,0.003606143,0.1341,0.36910000000000004,139.3135,4.101401666666667,59004746.2,17.89312844270234
1288,Mr.Children,9,8,0.5660000000000001,0.6818888888888889,3.888888888888889,-6.471888888888889,0.02865555555555556,0.14206555555555556,8.577777777777779e-07,0.19133333333333333,0.5339999999999999,127.23133333333332,5.342246296296297,23822234.777777776,16.9861299368768
1289,Mr.Kitty,9,3,0.5852222222222222,0.6848888888888889,6.111111111111111,-8.821555555555555,0.03623333333333334,0.03782911111111112,0.17107211111111112,0.09096666666666667,0.3517,136.67733333333334,3.841166666666667,61187322.0,17.92945056915986
1290,Mrs. GREEN APPLE,10,6,0.5416000000000001,0.7663,5.7,-3.460000000000001,0.04698000000000001,0.06487099999999998,0.0,0.22496999999999998,0.6185,131.13119999999998,4.169056666666667,64040487.7,17.97502606161657
1291,Ms. Lauryn Hill,9,2,0.6615555555555556,0.5291111111111112,3.7777777777777777,-10.833444444444446,0.20272222222222222,0.1704222222222222,0.0009752133333333334,0.20756666666666662,0.599,99.23455555555556,4.850544444444445,183805592.66666666,19.02938919542439
1292,Mumford & Sons,10,4,0.4462,0.6029,4.1,-8.566199999999998,0.0398,0.10985399999999998,0.05572265,0.17386,0.3762,119.3586,4.142558333333334,245849866.1,19.320231607181032
1293,Murda,10,10,0.8436,0.5315000000000001,5.8,-7.1501,0.21420000000000003,0.13584,0.00035644200000000005,0.10486999999999999,0.6546,120.5998,2.960443333333333,37352906.7,17.4359212898082
1294,Murilo Huff,10,10,0.5234,0.7297,5.0,-4.4876,0.07110000000000001,0.5251,9.93e-07,0.5016,0.5368999999999999,115.2281,3.311788333333334,32030835.2,17.282209596799547
1295,Muse,9,6,0.5516666666666666,0.8124444444444444,5.888888888888889,-4.959666666666666,0.05053333333333334,0.02100566,0.015603577777777778,0.19677777777777783,0.45655555555555555,126.48200000000003,4.208761111111111,260279435.2222222,19.37726636270328
1296,Mustard,10,7,0.7275,0.5801000000000001,4.4,-6.7107,0.11659000000000001,0.247963,9.0059e-05,0.20399999999999996,0.36080000000000007,116.26410000000001,3.299041666666666,208389022.0,19.15491718891279
1297,My Chemical Romance,8,3,0.392625,0.8593749999999999,3.875,-3.4161249999999996,0.06705000000000001,0.054467999999999996,0.0003306375,0.2395,0.38121250000000007,120.86262500000002,3.6669166666666664,316052167.125,19.571417843764625
1298,Myke Towers,10,9,0.7798999999999999,0.697,6.3,-4.564500000000001,0.10526999999999997,0.18944,0.003338459,0.13793,0.6559,111.49870000000001,3.6019283333333334,251679092.2,19.343665390306516
1299,MØ,10,9,0.6602,0.7852,3.7,-4.0215,0.07901,0.098796,0.000305349,0.28939,0.403,119.57759999999999,3.5839833333333333,294466043.0,19.500674250502986
1300,Mägo de Oz,10,6,0.4866,0.8822000000000001,6.1,-4.808400000000001,0.06789,0.0147988,0.005856007,0.17928,0.5624,132.3597,4.659606666666667,50920108.0,17.745768452625306
1301,Måneskin,10,3,0.5883,0.7379,4.4,-4.1274,0.0496,0.016942400000000003,1.79e-05,0.17637999999999998,0.6019,124.22169999999998,3.299478333333333,284656094.0,19.466792321879787
